mode,max_planes,beam_width,max_candidates_per_class,max_rules_per_class,max_clauses,clause_beam_width,clause_iterations,clause_diverse_topk,clause_overlap_max,elapsed_s,rules_class4,total_rules
and_or_diverse,10,24,300,480,2,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,2,16,120,40,0.70,0.0024,3,3
and_or_diverse,10,24,300,480,2,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,480,2,16,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,2,16,180,40,0.60,0.0024,3,3
and_or_diverse,10,24,300,480,2,16,180,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,3,12,120,30,0.60,0.0024,3,3
and_or_diverse,10,24,300,480,3,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,480,3,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,3,12,120,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,3,12,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,3,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,3,12,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,300,480,3,12,180,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,3,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,480,3,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,480,3,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,3,16,120,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,3,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,3,16,180,30,0.70,0.0024,3,3
and_or_diverse,10,24,300,480,3,16,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,300,480,3,16,180,40,0.70,0.0024,3,3
and_or_diverse,10,24,300,480,4,12,120,30,0.60,0.0025,3,3
and_or_diverse,10,24,300,480,4,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,480,4,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,4,12,120,40,0.70,0.0021,3,3
and_or_diverse,10,24,300,480,4,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,24,300,480,4,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,480,4,12,180,40,0.60,0.0021,3,3
and_or_diverse,10,24,300,480,4,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,480,4,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,4,16,120,30,0.70,0.0021,3,3
and_or_diverse,10,24,300,480,4,16,120,40,0.60,0.0021,3,3
and_or_diverse,10,24,300,480,4,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,480,4,16,180,30,0.60,0.0021,3,3
and_or_diverse,10,24,300,480,4,16,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,480,4,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,480,4,16,180,40,0.70,0.0021,3,3
and_or_diverse,10,24,300,720,2,12,120,30,0.60,0.0021,3,3
and_or_diverse,10,24,300,720,2,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,2,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,2,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,2,12,180,30,0.60,0.0025,3,3
and_or_diverse,10,24,300,720,2,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,2,12,180,40,0.60,0.0021,3,3
and_or_diverse,10,24,300,720,2,12,180,40,0.70,0.0021,3,3
and_or_diverse,10,24,300,720,2,16,120,30,0.60,0.0021,3,3
and_or_diverse,10,24,300,720,2,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,2,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,2,16,120,40,0.70,0.0021,3,3
and_or_diverse,10,24,300,720,2,16,180,30,0.60,0.0025,3,3
and_or_diverse,10,24,300,720,2,16,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,2,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,2,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,3,12,120,30,0.60,0.0021,3,3
and_or_diverse,10,24,300,720,3,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,3,12,120,40,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,3,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,3,12,180,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,3,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,3,12,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,3,12,180,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,3,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,3,16,120,30,0.70,0.0024,3,3
and_or_diverse,10,24,300,720,3,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,3,16,120,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,3,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,3,16,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,3,16,180,40,0.60,0.0024,3,3
and_or_diverse,10,24,300,720,3,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,4,12,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,4,12,120,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,4,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,4,12,120,40,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,4,12,180,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,4,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,4,12,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,4,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,4,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,4,16,120,30,0.70,0.0023,3,3
and_or_diverse,10,24,300,720,4,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,4,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,300,720,4,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,300,720,4,16,180,30,0.70,0.0024,3,3
and_or_diverse,10,24,300,720,4,16,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,300,720,4,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,2,12,120,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,2,12,120,30,0.70,0.0021,3,3
and_or_diverse,10,24,600,480,2,12,120,40,0.60,0.0021,3,3
and_or_diverse,10,24,600,480,2,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,2,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,24,600,480,2,12,180,30,0.70,0.0021,3,3
and_or_diverse,10,24,600,480,2,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,2,12,180,40,0.70,0.0021,3,3
and_or_diverse,10,24,600,480,2,16,120,30,0.60,0.0021,3,3
and_or_diverse,10,24,600,480,2,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,2,16,120,40,0.60,0.0028,3,3
and_or_diverse,10,24,600,480,2,16,120,40,0.70,0.0023,3,3
and_or_diverse,10,24,600,480,2,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,2,16,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,2,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,2,16,180,40,0.70,0.0021,3,3
and_or_diverse,10,24,600,480,3,12,120,30,0.60,0.0028,3,3
and_or_diverse,10,24,600,480,3,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,3,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,12,180,30,0.60,0.0024,3,3
and_or_diverse,10,24,600,480,3,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,3,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,480,3,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,3,16,180,40,0.70,0.0021,3,3
and_or_diverse,10,24,600,480,4,12,120,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,4,12,120,30,0.70,0.0023,3,3
and_or_diverse,10,24,600,480,4,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,4,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,4,12,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,480,4,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,600,480,4,12,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,600,480,4,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,4,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,480,4,16,120,30,0.70,0.0023,3,3
and_or_diverse,10,24,600,480,4,16,120,40,0.60,0.0023,3,3
and_or_diverse,10,24,600,480,4,16,120,40,0.70,0.0024,3,3
and_or_diverse,10,24,600,480,4,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,480,4,16,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,480,4,16,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,600,480,4,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,2,12,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,720,2,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,2,12,120,40,0.60,0.0023,3,3
and_or_diverse,10,24,600,720,2,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,2,12,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,2,12,180,30,0.70,0.0024,3,3
and_or_diverse,10,24,600,720,2,12,180,40,0.60,0.0024,3,3
and_or_diverse,10,24,600,720,2,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,2,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,720,2,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,2,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,2,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,2,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,2,16,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,600,720,2,16,180,40,0.60,0.0024,3,3
and_or_diverse,10,24,600,720,2,16,180,40,0.70,0.0024,3,3
and_or_diverse,10,24,600,720,3,12,120,30,0.60,0.0024,3,3
and_or_diverse,10,24,600,720,3,12,120,30,0.70,0.0021,3,3
and_or_diverse,10,24,600,720,3,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,3,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,3,12,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,3,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,3,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,3,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,3,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,3,16,120,30,0.70,0.0021,3,3
and_or_diverse,10,24,600,720,3,16,120,40,0.60,0.0021,3,3
and_or_diverse,10,24,600,720,3,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,3,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,3,16,180,30,0.70,0.0028,3,3
and_or_diverse,10,24,600,720,3,16,180,40,0.60,0.0023,3,3
and_or_diverse,10,24,600,720,3,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,4,12,120,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,720,4,12,120,30,0.70,0.0021,3,3
and_or_diverse,10,24,600,720,4,12,120,40,0.60,0.0024,3,3
and_or_diverse,10,24,600,720,4,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,4,12,180,30,0.60,0.0023,3,3
and_or_diverse,10,24,600,720,4,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,24,600,720,4,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,4,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,24,600,720,4,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,24,600,720,4,16,120,30,0.70,0.0021,3,3
and_or_diverse,10,24,600,720,4,16,120,40,0.60,0.0026,3,3
and_or_diverse,10,24,600,720,4,16,120,40,0.70,0.0023,3,3
and_or_diverse,10,24,600,720,4,16,180,30,0.60,0.0026,3,3
and_or_diverse,10,24,600,720,4,16,180,30,0.70,0.0027,3,3
and_or_diverse,10,24,600,720,4,16,180,40,0.60,0.0027,3,3
and_or_diverse,10,24,600,720,4,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,2,12,120,30,0.60,0.0023,3,3
and_or_diverse,10,36,300,480,2,12,120,30,0.70,0.0028,3,3
and_or_diverse,10,36,300,480,2,12,120,40,0.60,0.0026,3,3
and_or_diverse,10,36,300,480,2,12,120,40,0.70,0.0023,3,3
and_or_diverse,10,36,300,480,2,12,180,30,0.60,0.0024,3,3
and_or_diverse,10,36,300,480,2,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,2,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,2,12,180,40,0.70,0.0024,3,3
and_or_diverse,10,36,300,480,2,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,2,16,120,30,0.70,0.0024,3,3
and_or_diverse,10,36,300,480,2,16,120,40,0.60,0.0023,3,3
and_or_diverse,10,36,300,480,2,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,2,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,36,300,480,2,16,180,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,2,16,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,2,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,3,12,120,30,0.60,0.0024,3,3
and_or_diverse,10,36,300,480,3,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,3,12,120,40,0.60,0.0023,3,3
and_or_diverse,10,36,300,480,3,12,120,40,0.70,0.0021,3,3
and_or_diverse,10,36,300,480,3,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,3,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,300,480,3,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,3,12,180,40,0.70,0.0023,3,3
and_or_diverse,10,36,300,480,3,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,3,16,120,30,0.70,0.0025,3,3
and_or_diverse,10,36,300,480,3,16,120,40,0.60,0.0023,3,3
and_or_diverse,10,36,300,480,3,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,3,16,180,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,3,16,180,30,0.70,0.0021,3,3
and_or_diverse,10,36,300,480,3,16,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,3,16,180,40,0.70,0.0023,3,3
and_or_diverse,10,36,300,480,4,12,120,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,4,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,4,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,4,12,120,40,0.70,0.0021,3,3
and_or_diverse,10,36,300,480,4,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,4,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,4,12,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,4,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,4,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,4,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,4,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,4,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,480,4,16,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,480,4,16,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,300,480,4,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,480,4,16,180,40,0.70,0.0023,3,3
and_or_diverse,10,36,300,720,2,12,120,30,0.60,0.0024,3,3
and_or_diverse,10,36,300,720,2,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,2,12,120,40,0.60,0.0027,3,3
and_or_diverse,10,36,300,720,2,12,120,40,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,2,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,2,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,2,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,2,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,2,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,2,16,120,30,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,2,16,120,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,2,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,2,16,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,2,16,180,30,0.70,0.0026,3,3
and_or_diverse,10,36,300,720,2,16,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,2,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,3,12,120,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,3,12,120,30,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,3,12,120,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,3,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,3,12,180,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,3,12,180,30,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,3,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,3,12,180,40,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,3,16,120,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,3,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,3,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,3,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,3,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,36,300,720,3,16,180,30,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,3,16,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,3,16,180,40,0.70,0.0023,3,3
and_or_diverse,10,36,300,720,4,12,120,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,4,12,120,30,0.70,0.0023,3,3
and_or_diverse,10,36,300,720,4,12,120,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,4,12,120,40,0.70,0.0020,3,3
and_or_diverse,10,36,300,720,4,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,4,12,180,30,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,4,12,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,300,720,4,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,4,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,4,16,120,30,0.70,0.0021,3,3
and_or_diverse,10,36,300,720,4,16,120,40,0.60,0.0022,3,3
and_or_diverse,10,36,300,720,4,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,300,720,4,16,180,30,0.60,0.0026,3,3
and_or_diverse,10,36,300,720,4,16,180,30,0.70,0.0030,3,3
and_or_diverse,10,36,300,720,4,16,180,40,0.60,0.0031,3,3
and_or_diverse,10,36,300,720,4,16,180,40,0.70,0.0031,3,3
and_or_diverse,10,36,600,480,2,12,120,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,480,2,12,120,30,0.70,0.0027,3,3
and_or_diverse,10,36,600,480,2,12,120,40,0.60,0.0023,3,3
and_or_diverse,10,36,600,480,2,12,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,2,12,180,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,480,2,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,480,2,12,180,40,0.60,0.0024,3,3
and_or_diverse,10,36,600,480,2,12,180,40,0.70,0.0023,3,3
and_or_diverse,10,36,600,480,2,16,120,30,0.60,0.0021,3,3
and_or_diverse,10,36,600,480,2,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,2,16,120,40,0.60,0.0023,3,3
and_or_diverse,10,36,600,480,2,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,2,16,180,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,480,2,16,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,480,2,16,180,40,0.60,0.0024,3,3
and_or_diverse,10,36,600,480,2,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,3,12,120,30,0.60,0.0021,3,3
and_or_diverse,10,36,600,480,3,12,120,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,480,3,12,120,40,0.60,0.0024,3,3
and_or_diverse,10,36,600,480,3,12,120,40,0.70,0.0021,3,3
and_or_diverse,10,36,600,480,3,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,600,480,3,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,480,3,12,180,40,0.60,0.0023,3,3
and_or_diverse,10,36,600,480,3,12,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,3,16,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,600,480,3,16,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,3,16,120,40,0.60,0.0025,3,3
and_or_diverse,10,36,600,480,3,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,3,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,36,600,480,3,16,180,30,0.70,0.0021,3,3
and_or_diverse,10,36,600,480,3,16,180,40,0.60,0.0021,3,3
and_or_diverse,10,36,600,480,3,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,480,4,12,120,30,0.60,0.0027,3,3
and_or_diverse,10,36,600,480,4,12,120,30,0.70,0.0028,3,3
and_or_diverse,10,36,600,480,4,12,120,40,0.60,0.0026,3,3
and_or_diverse,10,36,600,480,4,12,120,40,0.70,0.0026,3,3
and_or_diverse,10,36,600,480,4,12,180,30,0.60,0.0022,3,3
and_or_diverse,10,36,600,480,4,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,480,4,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,600,480,4,12,180,40,0.70,0.0024,3,3
and_or_diverse,10,36,600,480,4,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,36,600,480,4,16,120,30,0.70,0.0025,3,3
and_or_diverse,10,36,600,480,4,16,120,40,0.60,0.0028,3,3
and_or_diverse,10,36,600,480,4,16,120,40,0.70,0.0026,3,3
and_or_diverse,10,36,600,480,4,16,180,30,0.60,0.0025,3,3
and_or_diverse,10,36,600,480,4,16,180,30,0.70,0.0028,3,3
and_or_diverse,10,36,600,480,4,16,180,40,0.60,0.0031,3,3
and_or_diverse,10,36,600,480,4,16,180,40,0.70,0.0029,3,3
and_or_diverse,10,36,600,720,2,12,120,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,2,12,120,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,720,2,12,120,40,0.60,0.0027,3,3
and_or_diverse,10,36,600,720,2,12,120,40,0.70,0.0025,3,3
and_or_diverse,10,36,600,720,2,12,180,30,0.60,0.0029,3,3
and_or_diverse,10,36,600,720,2,12,180,30,0.70,0.0029,3,3
and_or_diverse,10,36,600,720,2,12,180,40,0.60,0.0031,3,3
and_or_diverse,10,36,600,720,2,12,180,40,0.70,0.0031,3,3
and_or_diverse,10,36,600,720,2,16,120,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,2,16,120,30,0.70,0.0026,3,3
and_or_diverse,10,36,600,720,2,16,120,40,0.60,0.0026,3,3
and_or_diverse,10,36,600,720,2,16,120,40,0.70,0.0029,3,3
and_or_diverse,10,36,600,720,2,16,180,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,2,16,180,30,0.70,0.0021,3,3
and_or_diverse,10,36,600,720,2,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,600,720,2,16,180,40,0.70,0.0024,3,3
and_or_diverse,10,36,600,720,3,12,120,30,0.60,0.0025,3,3
and_or_diverse,10,36,600,720,3,12,120,30,0.70,0.0025,3,3
and_or_diverse,10,36,600,720,3,12,120,40,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,3,12,120,40,0.70,0.0024,3,3
and_or_diverse,10,36,600,720,3,12,180,30,0.60,0.0025,3,3
and_or_diverse,10,36,600,720,3,12,180,30,0.70,0.0028,3,3
and_or_diverse,10,36,600,720,3,12,180,40,0.60,0.0023,3,3
and_or_diverse,10,36,600,720,3,12,180,40,0.70,0.0024,3,3
and_or_diverse,10,36,600,720,3,16,120,30,0.60,0.0023,3,3
and_or_diverse,10,36,600,720,3,16,120,30,0.70,0.0030,3,3
and_or_diverse,10,36,600,720,3,16,120,40,0.60,0.0028,3,3
and_or_diverse,10,36,600,720,3,16,120,40,0.70,0.0027,3,3
and_or_diverse,10,36,600,720,3,16,180,30,0.60,0.0023,3,3
and_or_diverse,10,36,600,720,3,16,180,30,0.70,0.0030,3,3
and_or_diverse,10,36,600,720,3,16,180,40,0.60,0.0023,3,3
and_or_diverse,10,36,600,720,3,16,180,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,720,4,12,120,30,0.60,0.0022,3,3
and_or_diverse,10,36,600,720,4,12,120,30,0.70,0.0022,3,3
and_or_diverse,10,36,600,720,4,12,120,40,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,4,12,120,40,0.70,0.0023,3,3
and_or_diverse,10,36,600,720,4,12,180,30,0.60,0.0021,3,3
and_or_diverse,10,36,600,720,4,12,180,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,720,4,12,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,600,720,4,12,180,40,0.70,0.0023,3,3
and_or_diverse,10,36,600,720,4,16,120,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,4,16,120,30,0.70,0.0023,3,3
and_or_diverse,10,36,600,720,4,16,120,40,0.60,0.0023,3,3
and_or_diverse,10,36,600,720,4,16,120,40,0.70,0.0022,3,3
and_or_diverse,10,36,600,720,4,16,180,30,0.60,0.0024,3,3
and_or_diverse,10,36,600,720,4,16,180,30,0.70,0.0022,3,3
and_or_diverse,10,36,600,720,4,16,180,40,0.60,0.0022,3,3
and_or_diverse,10,36,600,720,4,16,180,40,0.70,0.0024,3,3
and_or_diverse,10,48,300,480,2,12,120,30,0.60,0.0022,3,3
